fold,partition,id
4,fit,S01695
4,fit,S01696
4,fit,S01698
4,fit,S01699
4,fit,S01700
4,fit,S01702
4,fit,S01703
4,fit,S01704
4,fit,S01705
4,fit,S01706
4,fit,S01707
4,fit,S01708
4,fit,S01709
4,fit,S01710
4,fit,S01711
4,fit,S01712
4,fit,S01713
4,fit,S01715
4,fit,S01716
4,fit,S01717
4,fit,S01718
4,fit,S01719
4,fit,S01720
4,fit,S01721
4,fit,S01722
4,fit,S01723
4,fit,S01724
4,fit,S01725
4,fit,S01727
4,fit,S01728
4,fit,S01730
4,fit,S01731
4,fit,S01732
4,fit,S01733
4,fit,S01734
4,fit,S01735
4,fit,S01736
4,fit,S01737
4,fit,S01738
4,fit,S01740
4,fit,S01741
4,fit,S01742
4,fit,S01743
4,fit,S01744
4,fit,S01746
4,fit,S01747
4,fit,S01748
4,fit,S01749
4,fit,S01751
4,fit,S01752
4,fit,S01753
4,fit,S01754
4,fit,S01756
4,fit,S01757
4,fit,S01758
4,fit,S01759
4,fit,S01760
4,fit,S01761
4,fit,S01762
4,fit,S01763
4,fit,S01764
4,fit,S01765
4,fit,S01766
4,fit,S01767
4,fit,S01769
4,fit,S01770
4,fit,S01771
4,fit,S01772
4,fit,S01773
4,fit,S01774
4,fit,S01776
4,fit,S01777
4,fit,S01779
4,fit,S01780
4,fit,S01781
4,fit,S01782
4,fit,S01783
4,fit,S01784
4,fit,S01787
4,fit,S01789
4,fit,S01790
4,fit,S01791
4,fit,S01793
4,fit,S01794
4,fit,S01795
4,fit,S01796
4,fit,S01797
4,fit,S01798
4,fit,S01799
4,fit,S01800
4,fit,S01801
4,fit,S01802
4,fit,S01804
4,fit,S01805
4,fit,S01807
4,fit,S01808
4,fit,S01809
4,fit,S01810
4,fit,S01811
4,fit,S01813
4,fit,S01814
4,fit,S01815
4,fit,S01816
4,fit,S01817
4,fit,S01818
4,fit,S01820
4,fit,S01821
4,fit,S01822
4,fit,S01823
4,fit,S01824
4,fit,S01825
4,fit,S01826
4,fit,S01827
4,fit,S01828
4,fit,S01830
4,fit,S01831
4,fit,S01832
4,fit,S01833
4,fit,S01834
4,fit,S01835
4,fit,S01836
4,fit,S01837
4,fit,S01838
4,fit,S01839
4,fit,S01840
4,fit,S01841
4,fit,S01842
4,fit,S01845
4,fit,S01846
4,fit,S01847
4,fit,S01848
4,fit,S01849
4,fit,S01850
4,fit,S01853
4,fit,S01854
4,fit,S01855
4,fit,S01856
4,fit,S01857
4,fit,S01858
4,fit,S01859
4,fit,S01860
4,fit,S01861
4,fit,S01862
4,fit,S01863
4,fit,S01864
4,fit,S01865
4,fit,S01866
4,fit,S01867
4,fit,S01869
4,fit,S01870
4,fit,S01871
4,fit,S01872
4,fit,S01873
4,fit,S01874
4,fit,S01875
4,fit,S01877
4,fit,S01878
4,fit,S01880
4,fit,S01881
4,fit,S01882
4,fit,S01883
4,fit,S01884
4,fit,S01885
4,fit,S01886
4,fit,S01889
4,fit,S01890
4,fit,S01891
4,fit,S01892
4,fit,S01893
4,fit,S01894
4,fit,S01895
4,fit,S01896
4,fit,S01897
4,fit,S01898
4,fit,S01899
4,fit,S01900
4,fit,S01901
4,fit,S01902
4,fit,S01903
4,fit,S01904
4,fit,S01905
4,fit,S01906
4,fit,S01907
4,fit,S01908
4,fit,S01910
4,fit,S01911
4,fit,S01912
4,fit,S01914
4,fit,S01915
4,fit,S01916
4,fit,S01917
4,fit,S01918
4,fit,S01920
4,fit,S01921
4,fit,S01922
4,fit,S01923
4,fit,S01924
4,fit,S01926
4,fit,S01929
4,fit,S01930
4,fit,S01931
4,fit,S01934
4,fit,S01936
4,fit,S01937
4,fit,S01938
4,fit,S01939
4,fit,S01941
4,fit,S01942
4,fit,S01944
4,fit,S01946
4,fit,S01947
4,fit,S01948
4,fit,S01949
4,fit,S01950
4,fit,S01951
4,fit,S01952
4,fit,S01954
4,fit,S01955
4,fit,S01956
4,fit,S01957
4,fit,S01958
4,fit,S01959
4,fit,S01960
4,fit,S01961
4,fit,S01962
4,fit,S01963
4,fit,S01965
4,fit,S01966
4,fit,S01967
4,fit,S01968
4,fit,S01970
4,fit,S01971
4,fit,S01972
4,fit,S01973
4,fit,S01974
4,fit,S01975
4,fit,S01976
4,fit,S01977
4,fit,S01978
4,fit,S01979
4,fit,S01980
4,fit,S01981
4,fit,S01982
4,fit,S01984
4,fit,S01985
4,fit,S01987
4,fit,S01988
4,fit,S01989
4,fit,S01990
4,fit,S01991
4,fit,S01992
4,fit,S01993
4,fit,S01994
4,fit,S01995
4,fit,S01996
4,fit,S01997
4,fit,S01998
4,fit,S02000
4,fit,S02001
4,fit,S02002
4,fit,S02003
4,fit,S02004
4,fit,S02005
4,fit,S02006
4,fit,S02007
4,fit,S02008
4,fit,S02010
4,fit,S02011
4,fit,S02012
4,fit,S02013
4,fit,S02014
4,fit,S02016
4,fit,S02017
4,fit,S02019
4,fit,S02020
4,fit,S02021
4,fit,S02022
4,fit,S02023
4,fit,S02024
4,fit,S02026
4,fit,S02027
4,fit,S02028
4,fit,S02029
4,fit,S02030
4,fit,S02031
4,fit,S02032
4,fit,S02033
4,fit,S02034
4,fit,S02035
4,fit,S02036
4,fit,S02037
4,fit,S02039
4,fit,S02040
4,fit,S02042
4,fit,S02045
4,fit,S02046
4,fit,S02048
4,fit,S02049
4,fit,S02050
4,fit,S02051
4,fit,S02052
4,fit,S02053
4,fit,S02054
4,fit,S02056
4,fit,S02057
4,fit,S02059
4,fit,S02060
4,fit,S02061
4,fit,S02062
4,fit,S02063
4,fit,S02064
4,fit,S02065
4,fit,S02066
4,fit,S02067
4,fit,S02068
4,fit,S02069
4,fit,S02070
4,fit,S02072
4,fit,S02073
4,fit,S02074
4,fit,S02075
4,fit,S02076
4,fit,S02079
4,fit,S02080
4,fit,S02082
4,fit,S02085
4,fit,S02086
4,fit,S02087
4,fit,S02088
4,fit,S02090
4,fit,S02091
4,fit,S02092
4,fit,S02093
4,fit,S02094
4,fit,S02095
4,fit,S02096
4,fit,S02097
4,fit,S02098
4,fit,S02100
4,fit,S02101
4,fit,S02102
4,fit,S02103
4,fit,S02104
4,fit,S02105
4,fit,S02106
4,fit,S02109
4,fit,S02110
4,fit,S02111
4,fit,S02112
4,fit,S02113
4,fit,S02115
4,fit,S02117
4,fit,S02118
4,fit,S02119
4,fit,S02120
4,fit,S02121
4,fit,S02122
4,fit,S02123
4,fit,S02124
4,fit,S02125
4,fit,S02126
4,fit,S02128
4,fit,S02130
4,fit,S02131
4,fit,S02132
4,fit,S02133
4,fit,S02134
4,fit,S02135
4,fit,S02136
4,fit,S02138
4,fit,S02139
4,fit,S02140
4,fit,S02141
4,fit,S02142
4,fit,S02143
4,fit,S02145
4,fit,S02148
4,fit,S02149
4,fit,S02150
4,fit,S02152
4,fit,S02153
4,fit,S02154
4,fit,S02155
4,fit,S02156
4,fit,S02157
4,fit,S02158
4,fit,S02159
4,fit,S02160
4,fit,S02162
4,fit,S02163
4,fit,S02164
4,fit,S02165
4,fit,S02167
4,fit,S02168
4,fit,S02169
4,fit,S02170
4,fit,S02171
4,fit,S02172
4,fit,S02174
4,fit,S02175
4,fit,S02176
4,fit,S02177
4,fit,S02178
4,fit,S02179
4,fit,S02181
4,fit,S02182
4,fit,S02184
4,fit,S02185
4,fit,S02186
4,fit,S02187
4,fit,S02188
4,fit,S02190
4,fit,S02192
4,fit,S02193
4,fit,S02195
4,fit,S02196
4,fit,S02197
4,fit,S02199
4,fit,S02200
4,fit,S02201
4,fit,S02202
4,fit,S02203
4,fit,S02205
4,fit,S02206
4,fit,S02207
4,fit,S02208
4,fit,S02209
4,fit,S02210
4,fit,S02211
4,fit,S02212
4,fit,S02213
4,fit,S02214
4,fit,S02215
4,fit,S02216
4,fit,S02217
4,fit,S02218
4,fit,S02219
4,fit,S02221
4,fit,S02222
4,fit,S02224
4,fit,S02225
4,fit,S02226
4,fit,S02227
4,fit,S02228
4,fit,S02229
4,fit,S02230
4,fit,S02232
4,fit,S02233
4,fit,S02234
4,fit,S02235
4,fit,S02236
4,fit,S02237
4,fit,S02239
4,fit,S02240
4,fit,S02241
4,fit,S02242
4,fit,S02243
4,fit,S02244
4,fit,S02245
4,fit,S02248
4,fit,S02249
4,fit,S02250
4,fit,S02253
4,fit,S02254
4,fit,S02255
4,fit,S02256
4,fit,S02257
4,fit,S02258
4,fit,S02259
4,fit,S02260
4,fit,S02261
4,fit,S02262
4,fit,S02263
4,fit,S02265
4,fit,S02267
4,fit,S02269
4,fit,S02270
4,fit,S02271
4,fit,S02272
4,fit,S02273
4,fit,S02274
4,fit,S02275
4,fit,S02276
4,fit,S02277
4,fit,S02279
4,fit,S02280
4,fit,S02281
4,fit,S02283
4,fit,S02285
4,fit,S02286
4,fit,S02288
4,fit,S02289
4,fit,S02290
4,fit,S02291
4,fit,S02292
4,fit,S02293
4,fit,S02295
4,fit,S02296
4,fit,S02297
4,fit,S02298
4,fit,S02299
4,calibration,S00014
4,calibration,S00031
4,calibration,S00045
4,calibration,S00068
4,calibration,S00089
4,calibration,S00092
4,calibration,S00093
4,calibration,S00115
4,calibration,S00117
4,calibration,S00140
4,calibration,S00160
4,calibration,S00177
4,calibration,S00180
4,calibration,S00197
4,calibration,S00218
4,calibration,S00221
4,calibration,S00272
4,calibration,S00280
4,calibration,S00285
4,calibration,S00292
4,calibration,S00293
4,calibration,S00298
4,calibration,S00302
4,calibration,S00332
4,calibration,S00342
4,calibration,S00345
4,calibration,S00371
4,calibration,S00383
4,calibration,S00399
4,calibration,S00404
4,calibration,S00406
4,calibration,S00416
4,calibration,S00444
4,calibration,S00451
4,calibration,S00454
4,calibration,S00484
4,calibration,S00488
4,calibration,S00498
4,calibration,S00504
4,calibration,S00516
4,calibration,S00521
4,calibration,S00528
4,calibration,S00532
4,calibration,S00540
4,calibration,S00559
4,calibration,S00566
4,calibration,S00597
4,calibration,S00613
4,calibration,S00646
4,calibration,S00650
4,calibration,S00683
4,calibration,S00685
4,calibration,S00691
4,calibration,S00692
4,calibration,S00698
4,calibration,S00730
4,calibration,S00734
4,calibration,S00738
4,calibration,S00754
4,calibration,S00762
4,calibration,S00763
4,calibration,S00777
4,calibration,S00795
4,calibration,S00802
4,calibration,S00810
4,calibration,S00823
4,calibration,S00832
4,calibration,S00837
4,calibration,S00839
4,calibration,S00850
4,calibration,S00865
4,calibration,S00885
4,calibration,S00895
4,calibration,S00949
4,calibration,S00959
4,calibration,S00967
4,calibration,S00968
4,calibration,S00978
4,calibration,S00979
4,calibration,S00986
4,calibration,S01002
4,calibration,S01018
4,calibration,S01021
4,calibration,S01022
4,calibration,S01023
4,calibration,S01040
4,calibration,S01041
4,calibration,S01045
4,calibration,S01054
4,calibration,S01061
4,calibration,S01062
4,calibration,S01066
4,calibration,S01067
4,calibration,S01069
4,calibration,S01074
4,calibration,S01080
4,calibration,S01081
4,calibration,S01097
4,calibration,S01100
4,calibration,S01109
4,calibration,S01128
4,calibration,S01140
4,calibration,S01173
4,calibration,S01176
4,calibration,S01180
4,calibration,S01185
4,calibration,S01190
4,calibration,S01191
4,calibration,S01193
4,calibration,S01196
4,calibration,S01200
4,calibration,S01258
4,calibration,S01292
4,calibration,S01295
4,calibration,S01307
4,calibration,S01310
4,calibration,S01312
4,calibration,S01323
4,calibration,S01327
4,calibration,S01333
4,calibration,S01342
4,calibration,S01349
4,calibration,S01352
4,calibration,S01357
4,calibration,S01366
4,calibration,S01368
4,calibration,S01381
4,calibration,S01392
4,calibration,S01396
4,calibration,S01412
4,calibration,S01431
4,calibration,S01436
4,calibration,S01451
4,calibration,S01469
4,calibration,S01480
4,calibration,S01486
4,calibration,S01491
4,calibration,S01498
4,calibration,S01502
4,calibration,S01507
4,calibration,S01514
4,calibration,S01515
4,calibration,S01516
4,calibration,S01534
4,calibration,S01549
4,calibration,S01555
4,calibration,S01561
4,calibration,S01565
4,calibration,S01567
4,calibration,S01588
4,calibration,S01597
4,calibration,S01618
4,calibration,S01619
4,calibration,S01626
4,calibration,S01627
4,calibration,S01632
4,calibration,S01654
4,calibration,S01655
4,calibration,S01667
4,calibration,S01670
4,calibration,S01671
4,calibration,S01676
4,calibration,S01687
4,calibration,S01701
4,calibration,S01750
4,calibration,S01768
4,calibration,S01775
4,calibration,S01786
4,calibration,S01792
4,calibration,S01812
4,calibration,S01844
4,calibration,S01876
4,calibration,S01913
4,calibration,S01927
4,calibration,S01928
4,calibration,S01932
4,calibration,S01933
4,calibration,S01940
4,calibration,S01945
4,calibration,S01964
4,calibration,S02018
4,calibration,S02038
4,calibration,S02043
4,calibration,S02044
4,calibration,S02047
4,calibration,S02077
4,calibration,S02078
4,calibration,S02083
4,calibration,S02107
4,calibration,S02114
4,calibration,S02116
4,calibration,S02127
4,calibration,S02129
4,calibration,S02146
4,calibration,S02151
4,calibration,S02161
4,calibration,S02166
4,calibration,S02189
4,calibration,S02198
4,calibration,S02223
4,calibration,S02231
4,calibration,S02251
4,calibration,S02252
4,calibration,S02264
4,calibration,S02266
4,calibration,S02282
4,calibration,S02287
4,test,S00007
4,test,S00024
4,test,S00033
4,test,S00036
4,test,S00038
4,test,S00048
4,test,S00064
4,test,S00082
4,test,S00087
4,test,S00097
4,test,S00112
4,test,S00122
4,test,S00128
4,test,S00138
4,test,S00148
4,test,S00158
4,test,S00164
4,test,S00174
4,test,S00179
4,test,S00187
4,test,S00204
4,test,S00216
4,test,S00222
4,test,S00238
4,test,S00248
4,test,S00262
4,test,S00267
4,test,S00277
4,test,S00287
4,test,S00294
4,test,S00310
4,test,S00320
4,test,S00334
4,test,S00339
4,test,S00349
4,test,S00367
4,test,S00377
4,test,S00387
4,test,S00395
4,test,S00397
4,test,S00407
4,test,S00423
4,test,S00428
4,test,S00433
4,test,S00443
4,test,S00459
4,test,S00473
4,test,S00489
4,test,S00499
4,test,S00500
4,test,S00507
4,test,S00517
4,test,S00523
4,test,S00533
4,test,S00538
4,test,S00546
4,test,S00563
4,test,S00575
4,test,S00577
4,test,S00587
4,test,S00603
4,test,S00617
4,test,S00633
4,test,S00643
4,test,S00644
4,test,S00651
4,test,S00661
4,test,S00667
4,test,S00677
4,test,S00682
4,test,S00690
4,test,S00707
4,test,S00726
4,test,S00743
4,test,S00752
4,test,S00755
4,test,S00757
4,test,S00767
4,test,S00783
4,test,S00801
4,test,S00806
4,test,S00816
4,test,S00831
4,test,S00841
4,test,S00847
4,test,S00857
4,test,S00861
4,test,S00873
4,test,S00878
4,test,S00888
4,test,S00903
4,test,S00913
4,test,S00919
4,test,S00929
4,test,S00937
4,test,S00947
4,test,S00963
4,test,S00977
4,test,S00993
4,test,S01003
4,test,S01004
4,test,S01013
4,test,S01029
4,test,S01039
4,test,S01053
4,test,S01058
4,test,S01068
4,test,S01077
4,test,S01086
4,test,S01103
4,test,S01112
4,test,S01115
4,test,S01117
4,test,S01127
4,test,S01143
4,test,S01158
4,test,S01175
4,test,S01184
4,test,S01187
4,test,S01189
4,test,S01199
4,test,S01215
4,test,S01233
4,test,S01238
4,test,S01248
4,test,S01263
4,test,S01273
4,test,S01279
4,test,S01289
4,test,S01299
4,test,S01309
4,test,S01315
4,test,S01325
4,test,S01330
4,test,S01338
4,test,S01355
4,test,S01367
4,test,S01373
4,test,S01389
4,test,S01399
4,test,S01413
4,test,S01418
4,test,S01428
4,test,S01438
4,test,S01445
4,test,S01461
4,test,S01471
4,test,S01485
4,test,S01490
4,test,S01500
4,test,S01518
4,test,S01528
4,test,S01538
4,test,S01546
4,test,S01548
4,test,S01558
4,test,S01574
4,test,S01579
4,test,S01584
4,test,S01594
4,test,S01610
4,test,S01624
4,test,S01640
4,test,S01650
4,test,S01651
4,test,S01658
4,test,S01668
4,test,S01674
4,test,S01684
4,test,S01689
4,test,S01697
4,test,S01714
4,test,S01726
4,test,S01729
4,test,S01739
4,test,S01745
4,test,S01755
4,test,S01778
4,test,S01785
4,test,S01788
4,test,S01803
4,test,S01806
4,test,S01819
4,test,S01829
4,test,S01843
4,test,S01851
4,test,S01852
4,test,S01868
4,test,S01879
4,test,S01887
4,test,S01888
4,test,S01909
4,test,S01919
4,test,S01925
4,test,S01935
4,test,S01943
4,test,S01953
4,test,S01969
4,test,S01983
4,test,S01986
4,test,S01999
4,test,S02009
4,test,S02015
4,test,S02025
4,test,S02041
4,test,S02055
4,test,S02058
4,test,S02071
4,test,S02081
4,test,S02084
4,test,S02089
4,test,S02099
4,test,S02108
4,test,S02137
4,test,S02144
4,test,S02147
4,test,S02173
4,test,S02180
4,test,S02183
4,test,S02191
4,test,S02194
4,test,S02204
4,test,S02220
4,test,S02238
4,test,S02246
4,test,S02247
4,test,S02268
4,test,S02278
4,test,S02284
4,test,S02294
5,fit,S00000
5,fit,S00001
5,fit,S00002
5,fit,S00003
5,fit,S00004
5,fit,S00005
5,fit,S00006
5,fit,S00007
5,fit,S00008
5,fit,S00010
5,fit,S00011
5,fit,S00013
5,fit,S00014
5,fit,S00015
5,fit,S00017
5,fit,S00018
5,fit,S00019
5,fit,S00020
5,fit,S00021
5,fit,S00022
5,fit,S00024
5,fit,S00025
5,fit,S00027
5,fit,S00028
5,fit,S00029
5,fit,S00030
5,fit,S00031
5,fit,S00032
5,fit,S00036
5,fit,S00038
5,fit,S00039
5,fit,S00040
5,fit,S00042
5,fit,S00043
5,fit,S00044
5,fit,S00045
5,fit,S00046
5,fit,S00048
5,fit,S00049
5,fit,S00050
5,fit,S00051
5,fit,S00052
5,fit,S00053
5,fit,S00054
5,fit,S00055
5,fit,S00057
5,fit,S00059
5,fit,S00060
5,fit,S00061
5,fit,S00062
5,fit,S00064
5,fit,S00065
5,fit,S00066
5,fit,S00067
5,fit,S00068
5,fit,S00069
5,fit,S00070
5,fit,S00071
5,fit,S00072
5,fit,S00073
5,fit,S00074
5,fit,S00075
5,fit,S00076
5,fit,S00077
5,fit,S00078
5,fit,S00079
5,fit,S00080
5,fit,S00082
5,fit,S00083
5,fit,S00084
5,fit,S00085
5,fit,S00086
5,fit,S00087
5,fit,S00088
5,fit,S00091
5,fit,S00092
5,fit,S00093
5,fit,S00094
5,fit,S00095
5,fit,S00096
5,fit,S00097
5,fit,S00099
5,fit,S00101
5,fit,S00102
5,fit,S00103
5,fit,S00104
5,fit,S00105
5,fit,S00106
5,fit,S00107
5,fit,S00108
5,fit,S00110
5,fit,S00113
5,fit,S00114
5,fit,S00115
5,fit,S00116
5,fit,S00117
5,fit,S00118
5,fit,S00119
5,fit,S00120
5,fit,S00122
5,fit,S00123
5,fit,S00124
5,fit,S00125
5,fit,S00128
5,fit,S00129
5,fit,S00131
5,fit,S00132
5,fit,S00133
5,fit,S00134
5,fit,S00138
5,fit,S00139
5,fit,S00140
5,fit,S00141
5,fit,S00142
5,fit,S00144
5,fit,S00145
5,fit,S00146
5,fit,S00148
5,fit,S00149
5,fit,S00150
5,fit,S00151
5,fit,S00152
5,fit,S00153
5,fit,S00154
5,fit,S00156
5,fit,S00158
5,fit,S00159
5,fit,S00160
5,fit,S00161
5,fit,S00162
5,fit,S00165
5,fit,S00166
5,fit,S00167
5,fit,S00168
5,fit,S00169
5,fit,S00170
5,fit,S00171
5,fit,S00172
5,fit,S00174
5,fit,S00176
5,fit,S00177
5,fit,S00178
5,fit,S00179
5,fit,S00180
5,fit,S00182
5,fit,S00183
5,fit,S00184
5,fit,S00185
5,fit,S00186
5,fit,S00187
5,fit,S00188
5,fit,S00189
5,fit,S00190
5,fit,S00191
5,fit,S00193
5,fit,S00194
5,fit,S00195
5,fit,S00197
5,fit,S00198
5,fit,S00199
5,fit,S00201
5,fit,S00202
5,fit,S00204
5,fit,S00207
5,fit,S00208
5,fit,S00209
5,fit,S00210
5,fit,S00211
5,fit,S00212
5,fit,S00213
5,fit,S00214
5,fit,S00216
5,fit,S00217
5,fit,S00218
5,fit,S00219
5,fit,S00220
5,fit,S00222
5,fit,S00225
5,fit,S00226
5,fit,S00227
5,fit,S00228
5,fit,S00229
5,fit,S00230
5,fit,S00231
5,fit,S00232
5,fit,S00233
5,fit,S00234
5,fit,S00235
5,fit,S00239
5,fit,S00240
5,fit,S00241
5,fit,S00242
5,fit,S00243
5,fit,S00244
5,fit,S00246
5,fit,S00248
5,fit,S00249
5,fit,S00250
5,fit,S00251
5,fit,S00253
5,fit,S00254
5,fit,S00255
5,fit,S00256
5,fit,S00257
5,fit,S00258
5,fit,S00260
5,fit,S00262
5,fit,S00263
5,fit,S00264
5,fit,S00265
5,fit,S00266
5,fit,S00267
5,fit,S00268
5,fit,S00271
5,fit,S00272
5,fit,S00273
5,fit,S00274
5,fit,S00275
5,fit,S00276
5,fit,S00277
5,fit,S00278
5,fit,S00279
5,fit,S00280
5,fit,S00283
5,fit,S00284
5,fit,S00285
5,fit,S00286
5,fit,S00288
5,fit,S00289
5,fit,S00290
5,fit,S00291
5,fit,S00292
5,fit,S00294
5,fit,S00295
5,fit,S00297
5,fit,S00298
5,fit,S00299
5,fit,S00300
5,fit,S00301
5,fit,S00302
5,fit,S00303
5,fit,S00305
5,fit,S00306
5,fit,S00307
5,fit,S00308
5,fit,S00310
5,fit,S00311
5,fit,S00312
5,fit,S00313
5,fit,S00314
5,fit,S00315
5,fit,S00316
5,fit,S00317
5,fit,S00318
5,fit,S00321
5,fit,S00322
5,fit,S00323
5,fit,S00324
5,fit,S00325
5,fit,S00326
5,fit,S00327
5,fit,S00328
5,fit,S00329
5,fit,S00330
5,fit,S00331
5,fit,S00332
5,fit,S00335
5,fit,S00336
5,fit,S00337
5,fit,S00338
5,fit,S00339
5,fit,S00340
5,fit,S00343
5,fit,S00344
5,fit,S00345
5,fit,S00346
5,fit,S00347
5,fit,S00348
5,fit,S00350
5,fit,S00351
5,fit,S00352
5,fit,S00353
5,fit,S00354
5,fit,S00355
5,fit,S00357
5,fit,S00358
5,fit,S00359
5,fit,S00360
5,fit,S00361
5,fit,S00362
5,fit,S00363
5,fit,S00364
5,fit,S00366
5,fit,S00368
5,fit,S00369
5,fit,S00370
5,fit,S00371
5,fit,S00373
5,fit,S00374
5,fit,S00375
5,fit,S00376
5,fit,S00379
5,fit,S00380
5,fit,S00381
5,fit,S00382
5,fit,S00383
5,fit,S00384
5,fit,S00385
5,fit,S00386
5,fit,S00387
5,fit,S00389
5,fit,S00391
5,fit,S00393
5,fit,S00395
5,fit,S00397
5,fit,S00398
5,fit,S00399
5,fit,S00400
5,fit,S00402
5,fit,S00403
5,fit,S00404
5,fit,S00405
5,fit,S00407
5,fit,S00408
5,fit,S00410
5,fit,S00411
5,fit,S00412
5,fit,S00413
5,fit,S00414
5,fit,S00415
5,fit,S00416
5,fit,S00418
5,fit,S00419
5,fit,S00420
5,fit,S00421
5,fit,S00423
5,fit,S00424
5,fit,S00425
5,fit,S00427
5,fit,S00428
5,fit,S00429
5,fit,S00430
5,fit,S00431
5,fit,S00433
5,fit,S00434
5,fit,S00435
5,fit,S00436
5,fit,S00437
5,fit,S00438
5,fit,S00439
5,fit,S00440
5,fit,S00441
5,fit,S00443
5,fit,S00444
5,fit,S00445
5,fit,S00446
5,fit,S00447
5,fit,S00448
5,fit,S00449
5,fit,S00450
5,fit,S00451
5,fit,S00452
5,fit,S00453
5,fit,S00454
5,fit,S00455
5,fit,S00456
5,fit,S00457
5,fit,S00459
5,fit,S00460
5,fit,S00461
5,fit,S00463
5,fit,S00464
5,fit,S00465
5,fit,S00466
5,fit,S00467
5,fit,S00468
5,fit,S00469
5,fit,S00470
5,fit,S00471
5,fit,S00473
5,fit,S00474
5,fit,S00476
5,fit,S00477
5,fit,S00478
5,fit,S00479
5,fit,S00480
5,fit,S00481
5,fit,S00482
5,fit,S00483
5,fit,S00484
5,fit,S00485
5,fit,S00486
5,fit,S00487
5,fit,S00489
5,fit,S00490
5,fit,S00491
5,fit,S00492
5,fit,S00493
5,fit,S00494
5,fit,S00495
5,fit,S00496
5,fit,S00497
5,fit,S00499
5,fit,S00500
5,fit,S00501
5,fit,S00503
5,fit,S00504
5,fit,S00505
5,fit,S00508
5,fit,S00509
5,fit,S00510
5,fit,S00512
5,fit,S00514
5,fit,S00515
5,fit,S00517
5,fit,S00518
5,fit,S00519
5,fit,S00520
5,fit,S00521
5,fit,S00523
5,fit,S00524
5,fit,S00525
5,fit,S00526
5,fit,S00527
5,fit,S00528
5,fit,S00529
5,fit,S00530
5,fit,S00531
5,fit,S00533
5,fit,S00534
5,fit,S00536
5,fit,S00538
5,fit,S00539
5,fit,S00540
5,fit,S00541
5,fit,S00542
5,fit,S00543
5,fit,S00544
5,fit,S00546
5,fit,S00547
5,fit,S00548
5,fit,S00549
5,fit,S00550
5,fit,S00551
5,fit,S00552
5,fit,S00553
5,fit,S00554
5,fit,S00556
5,fit,S00557
5,fit,S00559
5,fit,S00560
5,fit,S00561
5,fit,S00563
5,fit,S00564
5,fit,S00566
5,fit,S00567
5,fit,S00568
5,fit,S00569
5,fit,S00570
5,fit,S00571
5,fit,S00572
5,fit,S00573
5,fit,S00575
5,fit,S00577
5,fit,S00579
5,fit,S00580
5,fit,S00581
5,fit,S00582
5,fit,S00583
5,fit,S00584
5,fit,S00585
5,fit,S00587
5,fit,S00588
5,fit,S00589
5,fit,S00590
5,fit,S00591
5,fit,S00592
5,fit,S00594
5,fit,S00595
5,fit,S00596
5,fit,S00597
5,fit,S00598
5,fit,S00599
5,fit,S00600
5,fit,S00601
5,fit,S00603
5,fit,S00604
5,fit,S00605
5,fit,S00608
5,fit,S00609
5,fit,S00610
5,fit,S00611
5,fit,S00614
5,fit,S00615
5,fit,S00617
5,fit,S00618
5,fit,S00620
5,fit,S00621
5,fit,S00622
5,fit,S00624
5,fit,S00625
5,fit,S00626
5,fit,S00627
5,fit,S00628
5,fit,S00629
5,fit,S00630
5,fit,S00631
5,fit,S00633
5,fit,S00634
5,fit,S00636
5,fit,S00637
5,fit,S00638
5,fit,S00639
5,fit,S00640
5,fit,S00641
5,fit,S00643
5,fit,S00644
5,fit,S00645
5,fit,S00647
5,fit,S00648
5,fit,S00649
5,fit,S00651
5,fit,S00652
5,fit,S00653
5,fit,S00654
5,fit,S00656
5,fit,S00657
5,fit,S00658
5,fit,S00659
5,fit,S00661
5,fit,S00663
5,fit,S00664
5,fit,S00665
5,fit,S00667
5,fit,S00668
5,fit,S00669
5,fit,S00671
5,fit,S00672
5,fit,S00674
5,fit,S00675
5,fit,S00677
5,fit,S00678
5,fit,S00679
5,fit,S00680
5,fit,S00681
5,fit,S00682
5,fit,S00683
5,fit,S00684
5,fit,S00686
5,fit,S00687
5,fit,S00688
5,fit,S00689
5,fit,S00690
5,fit,S00692
5,fit,S00693
5,fit,S00694
5,fit,S00695
5,fit,S00696
5,fit,S00697
5,fit,S00698
5,fit,S00700
5,fit,S00701
5,fit,S00702
5,fit,S00703
5,fit,S00704
5,fit,S00705
5,fit,S00707
5,fit,S00708
5,fit,S00710
5,fit,S00712
5,fit,S00713
5,fit,S00714
5,fit,S00715
5,fit,S00716
5,fit,S00717
5,fit,S00718
5,fit,S00719
5,fit,S00720
5,fit,S00722
5,fit,S00723
5,fit,S00724
5,fit,S00725
5,fit,S00726
5,fit,S00727
5,fit,S00728
5,fit,S00729
5,fit,S00730
5,fit,S00731
5,fit,S00732
5,fit,S00733
5,fit,S00734
5,fit,S00736
5,fit,S00737
5,fit,S00738
5,fit,S00739
5,fit,S00740
5,fit,S00741
5,fit,S00743
5,fit,S00744
5,fit,S00747
5,fit,S00748
5,fit,S00749
5,fit,S00750
5,fit,S00751
5,fit,S00752
5,fit,S00754
5,fit,S00755
5,fit,S00757
5,fit,S00759
5,fit,S00760
5,fit,S00761
5,fit,S00762
5,fit,S00763
5,fit,S00764
5,fit,S00765
5,fit,S00767
5,fit,S00768
5,fit,S00769
5,fit,S00770
